patient_id,last_name,first_name,patronymic,birth_date,gender,insurance_policy,snils,address,phone
1065,Поляков,Олимпиада,Абрамович,1958-12-28,М,38728807366497,069-599-019 64,"к. Псебай, алл. Орджоникидзе, д. 221, 870000",8 (222) 053-2208
1066,Лазарева,Измаил,Вадимовна,1984-05-09,М,60898046617101,478-247-599 11,"д. Балашов, пр. Шевченко, д. 968 к. 8, 027316",+7 350 245 0632
1067,Селезнева,Ростислав,Станиславовна,1943-09-21,М,52416945646866,764-691-428 40,"ст. Александровск-Сахалинский, ул. Ульяновская, д. 5/4 стр. 9/5, 107382",+7 (225) 833-7622
1068,Фадеева,Епифан,Ниловна,1967-06-22,Ж,45015417765786,610-000-591 18,"клх Курильск, пер. Волочаевский, д. 53 к. 340, 963155",8 800 875 7575
1069,Лазарев,Зоя,Гордеевич,1950-05-15,Ж,83823708444685,013-813-854 18,"д. Кингисепп, пр. Заливный, д. 8, 177337",+7 106 536 0549
1070,Туров,Борис,Гаврилович,1999-10-27,М,93108262775699,906-041-869 60,"с. Волгодонск, ш. Техническое, д. 11, 586435",8 (309) 753-3631
1071,Субботина,Каллистрат,Васильевна,1953-10-08,Ж,89691861756863,454-964-220 69,"ст. Нерчинск, ш. Слободское, д. 603 стр. 687, 344910",8 (853) 488-3192
1072,Бобылев,Марфа,Владиславович,1997-01-25,Ж,78340793281816,717-711-034 02,"ст. Кемерово, ул. ДОС, д. 6 к. 5/2, 918480",+7 000 133 0214
1073,Муравьева,Трофим,Валентиновна,1937-12-15,Ж,40113921581927,724-437-645 61,"д. Хужир, наб. Привольная, д. 66, 470914",8 (719) 290-8338
1074,Лаврентьева,Влас,Петровна,1986-08-08,Ж,56197896812666,991-699-277 08,"к. Серебряные Пруды, пер. Новостройка, д. 8 к. 6/8, 673800",8 (506) 823-37-33
1075,Степанова,Изяслав,Елисеевич,1999-02-02,Ж,41267886570738,546-052-173 21,"г. Назрань, ш. Октября, д. 98 стр. 622, 769308",8 (837) 079-9190
1076,Щукин,Владимир,Геннадиевич,1946-10-04,М,54344919747084,867-117-249 85,"к. Каневская, наб. Коммунистическая, д. 2 к. 3/7, 240896",+7 (870) 132-15-66
1077,Самсонов,Аркадий,Арсенович,1945-11-15,Ж,87171045999207,189-802-213 18,"к. Асино, наб. Добролюбова, д. 417, 174146",8 545 123 3559
1078,Алексеев,Павел,Тимуровна,1976-07-04,Ж,91566303633864,865-007-443 52,"г. Хасавюрт, пр. Нефтяников, д. 56, 066967",8 (813) 414-52-44
1079,Ковалева,Пимен,Елизарович,1944-04-08,Ж,53509043518406,392-946-513 27,"г. Малая Вишера, бул. Крайний, д. 56 стр. 58, 098192",+7 509 163 3923
1080,Прохорова,Никифор,Валерьянович,1978-09-14,Ж,93286571192491,283-006-238 18,"к. Ногинск (Моск.), пр. Журавлева, д. 777, 960791",+7 729 233 59 13
1081,Мартынова,Епифан,Иосипович,1963-07-09,Ж,15356287245040,941-477-168 28,"д. Губкин, наб. 50 лет Победы, д. 71 к. 36, 038647",+7 (223) 224-2637
1082,Фадеева,Федор,Наумовна,1964-09-07,М,68125414528784,759-044-741 76,"к. Курск, ул. Чайковского, д. 5/1, 525329",+7 (244) 483-4519
1083,Стрелкова,Фрол,Исидорович,1978-11-24,Ж,08977547281570,662-501-622 04,"с. Гремячинск (Бурят.), пер. Февральский, д. 3/5 к. 3, 152830",8 682 080 8207
1084,Тимофеева,Сила,Абрамович,2003-09-15,М,82209252109423,547-913-027 92,"к. Верхнее Пенжино, ул. Славянская, д. 97, 579988",+7 (594) 326-0322
1085,Моисеев,Антип,Афанасьевна,1936-01-19,М,77003781715068,524-608-889 59,"д. Муром, наб. Промышленная, д. 92, 600999",8 (494) 117-15-90
1086,Воронов,Онуфрий,Ерофеевич,2003-08-10,М,73725901259968,483-432-978 67,"к. Йошкар-Ола, ш. Лазо, д. 8 стр. 894, 007191",+7 353 363 5921
1087,Егорова,Рюрик,Вячеславович,1962-12-09,М,40515588663143,870-611-542 11,"д. Галич, алл. 50 лет Победы, д. 6 стр. 473, 664814",+7 (137) 400-1980
1088,Брагина,Виктор,Юрьевна,1950-01-30,Ж,06382244326549,518-981-978 55,"д. Гаврилов-Ям, наб. Волочаевская, д. 9/1 к. 64, 893049",+70809100695
1089,Брагин,Юлий,Аскольдовна,1948-02-27,М,98333167926640,307-505-999 06,"д. Гатчина, пр. Никитина, д. 209, 965105",82086537494
1090,Рогов,Зоя,Ильясович,2007-12-26,Ж,39318566549347,812-688-810 78,"п. Бийск, пер. Металлистов, д. 830, 762325",8 881 191 2776
1091,Лазарев,Митофан,Богданович,1939-06-17,М,78442467600425,976-571-254 45,"д. Новая Игирма, пер. Черняховского, д. 149, 409054",+74962521653
1092,Гусева,Юрий,Филиппович,1964-12-28,М,90766675244203,157-997-065 81,"к. Нягань, ш. Советской Армии, д. 9/4, 350968",+7 192 271 6623
1093,Зиновьева,Эрнст,Ждановна,1966-08-09,Ж,52601772655813,261-354-270 18,"п. Дагомыс, бул. Коммунальный, д. 425 стр. 846, 071853",+7 (115) 648-3562
1094,Стрелкова,Нонна,Анатольевна,1998-02-25,М,53184833649215,296-458-716 63,"п. Дагомыс, ул. Блюхера, д. 270, 155741",+7 (512) 188-33-40
1095,Гурьева,Антонина,Артемьевич,1999-04-20,Ж,91944557669625,367-117-120 34,"клх Курильск, бул. 9 Января, д. 7, 923002",+7 (422) 371-66-43
1096,Кудряшов,Вера,Николаевна,1961-08-29,Ж,51999721115292,709-930-676 42,"клх Вилюйск, ш. Высоковольтное, д. 101 к. 704, 052049",8 668 651 0389
1097,Терентьев,Епифан,Харитонович,1960-02-28,Ж,27839290253244,888-076-965 77,"к. Катайск, наб. Тракторная, д. 446 стр. 624, 474911",8 084 781 82 22
1098,Котов,Ангелина,Натановна,1971-09-23,М,49447484856944,514-215-729 91,"с. Белоярский, ул. Новосельская, д. 29 к. 4, 764612",+7 (955) 452-5913
1099,Доронин,Дементий,Августович,1991-09-10,Ж,77309780399346,862-075-391 91,"д. Фатеж, пер. Союзный, д. 1, 398485",8 050 681 5114
1100,Никонов,Всеволод,Фокич,2003-10-19,Ж,56621762724381,445-651-499 75,"г. Майкоп, пр. Сахалинский, д. 58 к. 6, 501222",+7 988 481 31 20
1101,Фокина,Мирон,Вячеславовна,1968-10-18,Ж,08989309222024,176-697-068 38,"с. Поронайск, наб. Таежная, д. 809 к. 4/6, 962595",80121355301
1102,Марков,Мартьян,Гурьевич,1969-10-22,М,36466937067564,403-148-221 19,"ст. Сыктывкар, ул. Белинского, д. 6, 216855",8 026 945 0583
1103,Архипова,Никифор,Антипович,1998-05-28,М,22884993928866,898-010-652 85,"клх Каменск-Уральский, наб. Локомотивная, д. 26, 163707",+7 (742) 005-02-94
1104,Евдокимова,Аверкий,Феофанович,1966-04-24,М,97788104859159,054-248-784 04,"с. Воркута, ул. Надежды, д. 6/2 к. 7, 291379",+7 168 840 4763
1105,Рыбаков,Автоном,Семеновна,1977-08-14,Ж,79141592842767,741-653-746 67,"п. Саров (Морд.), пр. Чапаева, д. 26, 168595",+7 (417) 168-74-78
1106,Большаков,Лука,Устинович,1969-03-15,М,43251011028831,491-410-112 01,"с. Красноярск, пер. Студенческий, д. 8 стр. 2/5, 380212",+75824708070
1107,Григорьева,Дмитрий,Фомич,2005-11-12,М,57436425424702,691-546-669 20,"д. Сибай, алл. Заовражная, д. 187, 334453",87508290385
1108,Гуляев,Кира,Владиславовна,2003-09-19,Ж,02844027836268,494-147-904 47,"к. Кисловодск, бул. Ольховый, д. 1/7 к. 482, 000297",8 (067) 824-6553
1109,Кузнецов,Юлиан,Виленович,1955-10-04,Ж,22128816903583,223-272-344 24,"ст. Беслан, алл. Широкая, д. 9 стр. 9, 233228",+76619997108
1110,Быкова,Валентин,Святославовна,2004-09-21,М,63213375214554,472-270-048 99,"ст. Красноселькуп, алл. Кутузова, д. 4/1, 748508",+7 (743) 200-6083
1111,Иванов,Алла,Филиппович,2001-10-18,Ж,36675859877157,333-538-379 02,"ст. Белый Яр (Томск.), пр. Малиновый, д. 7/2 к. 97, 207962",+78099522427
1112,Лапин,Парфен,Валентинович,1996-09-03,М,37201701175556,774-735-106 74,"клх Шенкурск, ш. Тукая, д. 771 стр. 8/9, 302492",+7 (008) 334-1871
1113,Логинова,Лучезар,Максимовна,1978-01-16,Ж,03930380354313,731-295-048 88,"клх Ноглики, ш. Леонова, д. 32 стр. 97, 992839",8 (639) 106-2046
1114,Зимина,Родион,Артемовна,1991-11-22,М,30381691948670,769-864-449 11,"г. Воскресенск, наб. Ольховая, д. 3/6 к. 8, 018087",+7 (584) 230-22-72
1115,Лыткин,Зоя,Яковлевна,1986-02-13,Ж,21527231143416,638-267-759 72,"с. Выборг, пер. Прохладный, д. 1/6 стр. 74, 740968",+7 (486) 987-1646
1116,Моисеева,Гордей,Георгиевна,1952-07-27,М,91773605390811,000-778-318 26,"клх Красновишерск, пер. Водников, д. 332, 081933",82274454544
1117,Якушева,Светозар,Владиславович,1995-10-31,М,87924477174066,867-994-206 13,"д. Тутончаны, алл. Докучаева, д. 2/9, 593087",8 (790) 912-8121
1118,Бурова,Гостомысл,Трофимович,1965-01-06,Ж,58156710262251,933-562-844 37,"д. Красноселькуп, бул. Песочный, д. 35, 043209",+7 828 124 79 66
1119,Самойлов,Вера,Фролович,2005-04-10,Ж,30317294099375,137-684-814 19,"д. Эльтон, пер. Ленина, д. 2, 084965",+7 (851) 940-5684
1120,Лобанова,Елена,Изотович,1964-08-02,Ж,40107528799722,575-022-593 12,"п. Объячево, наб. Нефтяников, д. 1 к. 80, 825467",8 (239) 677-83-90
1121,Фокина,Прокл,Жоресович,1946-05-27,Ж,63806626794099,073-722-917 64,"с. Боровск, бул. Декабристов, д. 5 к. 229, 650584",8 (414) 922-8356
1122,Виноградов,Лора,Венедиктович,1953-10-18,М,93511748636938,058-460-704 35,"к. Шерегеш, ул. Бабушкина, д. 26, 845631",+77961265088
1123,Третьякова,Ювеналий,Викторовна,2001-08-21,М,55853799788166,809-651-198 88,"клх Медногорск, пр. Каштановый, д. 81 стр. 9/6, 574770",8 085 588 34 85
1124,Дементьева,Павел,Еремеевич,1966-12-21,М,27541156527701,562-669-981 80,"с. Черусти, ул. Трудовая, д. 5, 316460",8 649 323 75 58
1125,Гаврилов,Софон,Александровна,1962-11-21,Ж,33149325485928,206-665-347 97,"д. Анива, алл. Нижняя, д. 400, 666178",+7 886 449 9162
1126,Тетерина,Серафим,Макаровна,2001-08-17,М,65029425012291,535-375-927 19,"клх Партизанск, пр. Славянский, д. 3, 380107",+7 177 446 0834
1127,Баранова,Назар,Евсеевич,1951-05-20,М,75078312331534,976-217-410 37,"к. Воткинск, наб. Глинки, д. 9/9 к. 83, 278602",8 (496) 355-5012
1128,Титов,Варвара,Валериевна,1946-06-18,М,49952535953019,654-970-594 45,"к. Дубна, ул. Болотная, д. 938, 071360",+72121004687
1129,Журавлева,Савва,Ильич,1955-01-30,М,10084865425568,622-290-544 17,"к. Онега, алл. Средняя, д. 16 к. 1/7, 872358",+7 (895) 175-2047
1130,Меркушев,Азарий,Анатольевич,1977-02-11,М,83076273255382,743-832-622 50,"к. Туруханск, пр. Заовражный, д. 13, 464675",+7 380 954 1852
1131,Ильин,Еремей,Владимировна,2002-10-25,Ж,10104433050980,993-409-600 87,"клх Тулпан, наб. Чернышевского, д. 3 к. 35, 768575",8 644 292 7750
1132,Захаров,Эраст,Глебович,1955-05-17,Ж,52674942221660,952-381-498 71,"клх Апатиты, бул. Минский, д. 8 стр. 8/4, 240493",8 (636) 231-7553
1133,Кудряшов,Наина,Фролович,1962-09-06,Ж,47763065858276,546-991-589 73,"клх Сухиничи, наб. Пушкинская, д. 5 стр. 99, 687619",+7 750 561 1555
1134,Евдокимова,Валерий,Андреевич,2002-08-23,Ж,49818869611588,901-718-729 70,"с. Терскол, бул. Огородный, д. 7, 420605",+7 169 769 05 43
1135,Харитонов,Таисия,Вилорович,1990-08-18,М,82194719023271,073-257-592 12,"ст. Канск, пер. Транспортный, д. 7 к. 4, 721046",+7 (118) 670-1987
1136,Тарасова,Епифан,Иларионович,1938-03-03,Ж,54459318131254,709-973-413 50,"клх Азов (Рост.), ш. Морозова, д. 8 к. 386, 368131",+75394807207
1137,Жданова,Твердислав,Димитриевич,1982-08-20,Ж,84584022277602,180-667-252 79,"к. Курумкан, ул. Партизанская, д. 8/8 к. 3, 083063",+74371084257
1138,Носова,Милица,Изотович,1972-02-19,Ж,23735349724868,983-225-350 22,"к. Пенза, пер. Набережный, д. 93 стр. 8, 370587",8 (522) 212-00-40
1139,Калинина,Геннадий,Гордеевич,1973-09-20,М,20338738453500,215-638-366 69,"с. Находка, пр. Свободы, д. 899 стр. 2, 445532",86773759428
1140,Гаврилов,Бронислав,Юлианович,2006-12-12,М,61666334280911,541-682-497 70,"клх Хужир, ул. Троицкая, д. 565, 651267",+79075351383
